timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778983652,36.32,31.47,53.60,50,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983657,36.38,31.47,53.60,48,1,tinyml,,,,38.147,0.000,0.000,0.000,0.000,0.000
1778983662,36.39,31.47,53.50,48,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983667,36.44,31.49,53.50,46,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983672,36.48,31.47,53.40,45,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983677,36.53,31.47,53.30,44,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983682,36.61,31.46,53.20,41,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983687,36.71,31.45,53.00,40,1,tinyml,,,,38.409,0.000,0.000,0.000,0.000,0.000
1778983692,36.75,31.45,52.90,40,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983697,36.83,31.46,52.80,40,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983702,36.93,31.46,52.60,40,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983707,36.97,31.42,52.50,40,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983712,37.07,31.42,52.30,0,1,tinyml,,,,38.278,0.000,0.000,0.000,0.000,0.000
1778983717,37.16,31.41,52.20,0,1,tinyml,,,,38.409,0.000,0.000,0.000,0.000,0.000
1778983722,37.24,31.41,52.00,0,1,tinyml,,,,38.540,0.000,0.000,0.000,0.000,0.000
1778983727,37.31,31.41,51.90,0,1,tinyml,,,,38.409,0.000,0.000,0.000,0.000,0.000
1778983732,37.37,31.39,51.80,0,1,tinyml,,,,38.409,0.000,0.000,0.000,0.000,0.000
1778983737,37.39,31.41,51.60,0,1,tinyml,,,,38.409,0.000,0.000,0.000,0.000,0.000
1778983742,37.44,31.39,51.50,0,1,tinyml,,,,38.540,0.000,0.000,0.000,0.000,0.000
1778983747,37.45,31.36,51.50,0,1,tinyml,,,,38.540,0.000,0.000,0.000,0.000,0.000
1778983752,37.48,31.38,51.40,0,1,tinyml,,,,38.409,0.000,0.000,0.000,0.000,0.000
1778983757,37.47,31.35,51.40,0,1,tinyml,,,,38.540,0.000,0.000,0.000,0.000,0.000
1778983762,37.48,31.34,51.40,0,1,tinyml,,,,38.671,0.000,0.000,0.000,0.000,0.000
1778983767,37.47,31.34,51.40,0,1,tinyml,,,,38.933,0.000,0.000,0.000,0.000,0.000
1778983772,37.44,31.34,51.40,0,1,tinyml,,,,38.802,0.000,0.000,0.000,0.000,0.000
