timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778308334,50.56,34.32,30.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308339,50.51,34.35,30.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308344,50.49,34.35,30.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308349,50.46,34.36,30.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308354,50.42,34.28,30.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308359,50.39,34.20,30.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308364,50.38,34.12,30.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308369,50.36,34.15,30.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308374,50.32,34.11,30.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308379,50.32,34.08,30.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308384,50.28,34.08,30.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308389,50.27,34.09,30.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308394,50.28,34.08,30.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308399,50.21,34.13,30.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308404,50.18,34.20,30.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308409,50.17,34.29,30.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308414,50.17,34.38,30.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308419,50.14,34.40,30.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308424,50.14,34.36,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308429,50.11,34.35,30.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308434,50.07,34.35,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308439,50.07,34.39,30.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308444,50.04,34.31,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308449,50.04,34.29,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308454,50.01,34.29,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308459,50.01,34.33,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308464,49.97,34.43,30.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
